tempo_arduino_micro_s,valor_ADC,tempo_arduino_s
2529252,19,2.529252
2529880,26,2.52988
2530508,22,2.530508
2531128,25,2.531128
2531760,33,2.53176
2532388,35,2.532388
2533008,30,2.533008
2533640,15,2.53364
2534264,19,2.534264
2534896,27,2.534896
2535524,34,2.535524
2536144,22,2.536144
2536776,10,2.536776
2537400,17,2.5374
2538024,21,2.538024
2538656,24,2.538656
2539272,25,2.539272
2539904,19,2.539904
2540528,21,2.540528
2541152,20,2.541152
2541780,18,2.54178
2542408,18,2.542408
2543036,13,2.543036
2543668,12,2.543668
2544288,21,2.544288
2544916,20,2.544916
2545544,23,2.545544
2546172,22,2.546172
2546804,28,2.546804
2547424,32,2.547424
2548056,32,2.548056
2548680,31,2.54868
2549304,25,2.549304
2549932,15,2.549932
2550552,16,2.550552
2551184,21,2.551184
2551812,30,2.551812
2552432,31,2.552432
2553064,25,2.553064
2553688,14,2.553688
2554316,10,2.554316
2554948,10,2.554948
2555568,13,2.555568
2556200,10,2.5562
2556824,15,2.556824
2557448,16,2.557448
2558080,14,2.55808
2558696,15,2.558696
2559328,15,2.559328
2559952,12,2.559952
2560580,15,2.56058
2561208,20,2.561208
2561824,25,2.561824
2562452,19,2.562452
2563080,12,2.56308
2563696,26,2.563696
2564324,45,2.564324
2564948,45,2.564948
2565576,32,2.565576
2566204,22,2.566204
2566824,16,2.566824
2567452,16,2.567452
2568072,10,2.568072
2568704,15,2.568704
2569332,32,2.569332
2569952,37,2.569952
2570580,24,2.57058
2571204,21,2.571204
2571824,19,2.571824
2572452,20,2.572452
2573072,24,2.573072
2573700,21,2.5737
2574324,18,2.574324
2574948,15,2.574948
2575576,18,2.575576
2576200,17,2.5762
2576828,24,2.576828
2577456,19,2.577456
2578076,11,2.578076
2578704,11,2.578704
2579328,15,2.579328
2579956,26,2.579956
2580588,41,2.580588
2581208,46,2.581208
2581836,43,2.581836
2582460,30,2.58246
2583080,29,2.58308
2583712,22,2.583712
2584328,19,2.584328
2584956,10,2.584956
2585580,20,2.58558
2586204,33,2.586204
2586832,34,2.586832
2587456,21,2.587456
2588084,12,2.588084
2588712,12,2.588712
2589336,17,2.589336
2589964,17,2.589964
2590588,21,2.590588
2591220,22,2.59122
2591848,21,2.591848
2592468,14,2.592468
2593096,14,2.593096
2593720,11,2.59372
2594340,14,2.59434
2594972,12,2.594972
2595592,10,2.595592
2596220,10,2.59622
2596844,22,2.596844
2597468,52,2.597468
2598100,66,2.5981
2598724,52,2.598724
2599352,43,2.599352
2599980,41,2.59998
2600600,35,2.6006
2601228,20,2.601228
2601852,11,2.601852
2602480,24,2.60248
2603112,29,2.603112
2603728,24,2.603728
2604360,21,2.60436
2604984,13,2.604984
2605604,11,2.605604
2606236,10,2.606236
2606856,15,2.606856
2607484,21,2.607484
2608108,25,2.608108
2608732,32,2.608732
2609364,18,2.609364
2609984,13,2.609984
2610616,21,2.610616
2611244,16,2.611244
2611864,15,2.611864
2612492,27,2.612492
2613116,24,2.613116
2613744,31,2.613744
2614376,24,2.614376
2614996,21,2.614996
2615624,36,2.615624
2616248,47,2.616248
2616872,33,2.616872
2617504,23,2.617504
2618120,10,2.61812
2618752,16,2.618752
2619376,23,2.619376
2620000,27,2.62
2620628,39,2.620628
2621256,30,2.621256
2621884,27,2.621884
2622512,10,2.622512
2623136,15,2.623136
2623764,14,2.623764
2624388,17,2.624388
2625016,21,2.625016
2625644,15,2.625644
2626260,11,2.62626
2626892,10,2.626892
2627512,15,2.627512
2628136,15,2.628136
2628764,14,2.628764
2629384,20,2.629384
2630012,29,2.630012
2630636,21,2.630636
2631256,18,2.631256
2631888,20,2.631888
2632504,21,2.632504
2633132,17,2.633132
2633760,18,2.63376
2634376,13,2.634376
2635008,19,2.635008
2635632,16,2.635632
2636260,18,2.63626
2636888,34,2.636888
2637504,40,2.637504
2638132,49,2.638132
2638756,54,2.638756
2639380,29,2.63938
2640008,18,2.640008
2640624,15,2.640624
2641252,23,2.641252
2641876,27,2.641876
2642500,30,2.6425
2643128,28,2.643128
2643744,29,2.643744
2644372,36,2.644372
2645000,32,2.645
2645624,28,2.645624
2646252,27,2.646252
2646876,29,2.646876
2647504,34,2.647504
2648132,30,2.648132
2648752,21,2.648752
2649380,21,2.64938
2650004,18,2.650004
2650628,18,2.650628
2651260,10,2.65126
2651880,12,2.65188
2652508,20,2.652508
2653132,21,2.653132
2653756,14,2.653756
2654384,14,2.654384
2655004,18,2.655004
2655632,13,2.655632
2656260,15,2.65626
2656880,25,2.65688
2657508,27,2.657508
2658132,19,2.658132
2658760,15,2.65876
2659388,19,2.659388
2660008,25,2.660008
2660636,30,2.660636
2661260,30,2.66126
2661888,21,2.661888
2662520,20,2.66252
2663136,28,2.663136
2663764,43,2.663764
2664388,40,2.664388
2665008,31,2.665008
2665636,20,2.665636
2666252,16,2.666252
2666884,15,2.666884
2667504,15,2.667504
2668128,11,2.668128
2668756,10,2.668756
2669380,15,2.66938
2670008,38,2.670008
2670636,46,2.670636
2671256,33,2.671256
2671884,21,2.671884
2672508,21,2.672508
2673136,16,2.673136
2673768,14,2.673768
2674384,15,2.674384
2675012,16,2.675012
2675636,16,2.675636
2676260,18,2.67626
2676888,19,2.676888
2677504,15,2.677504
2678136,10,2.678136
2678760,11,2.67876
2679380,11,2.67938
2680012,18,2.680012
2680632,23,2.680632
2681260,32,2.68126
2681892,45,2.681892
2682512,48,2.682512
2683140,23,2.68314
2683764,15,2.683764
2684392,13,2.684392
2685024,14,2.685024
2685640,26,2.68564
2686268,30,2.686268
2686892,26,2.686892
2687516,27,2.687516
2688148,18,2.688148
2688764,11,2.688764
2689392,10,2.689392
2690016,15,2.690016
2690640,15,2.69064
2691268,15,2.691268
2691888,15,2.691888
2692516,14,2.692516
2693144,11,2.693144
2693760,10,2.69376
2694388,12,2.694388
2695012,11,2.695012
2695640,21,2.69564
2696272,39,2.696272
2696888,53,2.696888
2697516,54,2.697516
2698140,47,2.69814
2698764,36,2.698764
2699392,29,2.699392
2700016,23,2.700016
2700644,19,2.700644
2701268,17,2.701268
2701892,12,2.701892
2702524,14,2.702524
2703144,24,2.703144
2703772,28,2.703772
2704404,27,2.704404
2705024,31,2.705024
2705652,24,2.705652
2706276,19,2.706276
2706904,22,2.706904
2707532,17,2.707532
2708152,15,2.708152
2708780,14,2.70878
2709404,12,2.709404
2710028,16,2.710028
2710660,28,2.71066
2711280,25,2.71128
2711908,20,2.711908
2712532,16,2.712532
2713156,19,2.713156
2713788,30,2.713788
2714408,37,2.714408
2715036,22,2.715036
2715664,17,2.715664
2716284,17,2.716284
2716912,15,2.716912
2717536,15,2.717536
2718164,9,2.718164
2718744,11,2.718744
2719368,19,2.719368
2719996,15,2.719996
2720620,10,2.72062
2721252,10,2.721252
2721880,10,2.72188
2722496,11,2.722496
2723124,10,2.723124
2723748,16,2.723748
2724372,20,2.724372
2725000,21,2.725
2725624,17,2.725624
2726252,11,2.726252
2726876,12,2.726876
2727500,16,2.7275
2728128,12,2.728128
2728744,12,2.728744
2729376,14,2.729376
2730004,11,2.730004
2730624,17,2.730624
2731252,33,2.731252
2731876,45,2.731876
2732508,46,2.732508
2733136,43,2.733136
2733752,23,2.733752
2734384,13,2.734384
2735008,16,2.735008
2735632,17,2.735632
2736260,19,2.73626
2736880,26,2.73688
2737508,27,2.737508
2738132,26,2.738132
2738756,23,2.738756
2739388,24,2.739388
2740008,22,2.740008
2740636,24,2.740636
2741264,21,2.741264
2741884,14,2.741884
2742512,20,2.742512
2743136,25,2.743136
2743764,22,2.743764
2744396,16,2.744396
2745016,21,2.745016
2745644,28,2.745644
2746268,28,2.746268
2746892,41,2.746892
2747520,43,2.74752
2748136,41,2.748136
2748764,24,2.748764
2749388,20,2.749388
2750016,18,2.750016
2750644,14,2.750644
2751264,11,2.751264
2751892,22,2.751892
2752524,23,2.752524
2753144,27,2.753144
2753772,21,2.753772
2754396,15,2.754396
2755028,18,2.755028
2755656,13,2.755656
2756276,11,2.756276
2756904,18,2.756904
2757528,19,2.757528
2758152,19,2.758152
2758780,21,2.75878
2759400,14,2.7594
2760028,14,2.760028
2760652,13,2.760652
2761276,14,2.761276
2761908,18,2.761908
2762528,26,2.762528
2763156,39,2.763156
2763788,44,2.763788
2764408,44,2.764408
2765036,44,2.765036
2765660,35,2.76566
2766288,23,2.766288
2766920,14,2.76692
2767536,17,2.767536
2768164,12,2.768164
2768788,11,2.768788
2769412,11,2.769412
2770044,12,2.770044
2770664,16,2.770664
2771292,26,2.771292
2771916,28,2.771916
2772540,37,2.77254
2773168,34,2.773168
2773792,26,2.773792
2774420,17,2.77442
2775052,14,2.775052
2775672,17,2.775672
2776300,16,2.7763
2776924,25,2.776924
2777556,21,2.777556
2778188,10,2.778188
2778808,12,2.778808
2779436,18,2.779436
2780064,37,2.780064
2780688,43,2.780688
2781316,34,2.781316
2781936,22,2.781936
2782564,16,2.782564
2783192,25,2.783192
2783816,27,2.783816
2784448,29,2.784448
2785064,19,2.785064
2785692,10,2.785692
2786324,15,2.786324
2786944,23,2.786944
2787572,27,2.787572
2788196,26,2.788196
2788828,14,2.788828
2789456,14,2.789456
2790072,16,2.790072
2790704,20,2.790704
2791328,22,2.791328
2791952,19,2.791952
2792580,17,2.79258
2793200,29,2.7932
2793828,32,2.793828
2794452,19,2.794452
2795076,10,2.795076
2795708,10,2.795708
2796328,22,2.796328
2796956,27,2.796956
2797588,19,2.797588
2798208,15,2.798208
2798836,19,2.798836
2799460,25,2.79946
2800092,23,2.800092
2800720,16,2.80072
2801344,11,2.801344
2801972,14,2.801972
2802596,22,2.802596
2803220,28,2.80322
2803848,31,2.803848
2804464,24,2.804464
2805096,17,2.805096
2805720,12,2.80572
2806344,12,2.806344
2806972,15,2.806972
2807592,15,2.807592
2808220,14,2.80822
2808852,14,2.808852
2809472,13,2.809472
2810100,15,2.8101
2810724,19,2.810724
2811356,17,2.811356
2811988,14,2.811988
2812608,13,2.812608
2813236,23,2.813236
2813864,37,2.813864
2814488,38,2.814488
2815116,33,2.815116
2815736,30,2.815736
2816368,25,2.816368
2816988,20,2.816988
2817612,14,2.817612
2818240,18,2.81824
2818856,30,2.818856
2819488,28,2.819488
2820116,16,2.820116
2820736,25,2.820736
2821364,32,2.821364
2821988,24,2.821988
2822620,12,2.82262
2823248,13,2.823248
2823864,15,2.823864
2824492,18,2.824492
2825116,15,2.825116
2825740,14,2.82574
2826372,16,2.826372
2826992,23,2.826992
2827620,31,2.82762
2828244,25,2.828244
2828868,16,2.828868
2829496,17,2.829496
2830112,28,2.830112
2830740,33,2.83074
2831372,36,2.831372
2831992,24,2.831992
2832620,13,2.83262
2833244,20,2.833244
2833876,16,2.833876
2834508,12,2.834508
2835128,12,2.835128
2835760,12,2.83576
2836380,16,2.83638
2837004,12,2.837004
2837636,10,2.837636
2838256,12,2.838256
2838884,11,2.838884
2839508,17,2.839508
2840132,16,2.840132
2840764,14,2.840764
2841384,15,2.841384
2842012,14,2.842012
2842644,14,2.842644
2843264,14,2.843264
2843892,22,2.843892
2844516,24,2.844516
2845148,15,2.845148
2845776,11,2.845776
2846396,22,2.846396
2847024,36,2.847024
2847648,42,2.847648
2848272,31,2.848272
2848904,18,2.848904
2849520,17,2.84952
2850148,15,2.850148
2850772,16,2.850772
2851396,10,2.851396
2852028,10,2.852028
2852648,13,2.852648
2853276,28,2.853276
2853908,44,2.853908
2854528,55,2.854528
2855156,51,2.855156
2855784,28,2.855784
2856412,14,2.856412
2857044,14,2.857044
2857664,15,2.857664
2858292,16,2.858292
2858916,17,2.858916
2859540,21,2.85954
2860172,28,2.860172
2860792,27,2.860792
2861424,29,2.861424
2862048,19,2.862048
2862672,11,2.862672
2863304,21,2.863304
2863920,39,2.86392
2864552,42,2.864552
2865184,35,2.865184
2865800,31,2.8658
2866432,26,2.866432
2867056,17,2.867056
2867688,14,2.867688
2868316,10,2.868316
2868936,11,2.868936
2869564,15,2.869564
2870188,14,2.870188
2870812,18,2.870812
2871440,24,2.87144
2872064,26,2.872064
2872692,19,2.872692
2873316,22,2.873316
2873940,25,2.87394
2874568,25,2.874568
2875192,23,2.875192
2875820,20,2.87582
2876452,10,2.876452
2877072,11,2.877072
2877700,12,2.8777
2878324,31,2.878324
2878956,42,2.878956
2879584,43,2.879584
2880208,45,2.880208
2880836,39,2.880836
2881460,40,2.88146
2882080,23,2.88208
2882708,20,2.882708
2883328,20,2.883328
2883956,22,2.883956
2884580,17,2.88458
2885200,10,2.8852
2885832,25,2.885832
2886448,25,2.886448
2887076,11,2.887076
2887704,10,2.887704
2888328,18,2.888328
2888956,18,2.888956
2889576,19,2.889576
2890208,17,2.890208
2890836,13,2.890836
2891456,15,2.891456
2892084,16,2.892084
2892708,11,2.892708
2893332,11,2.893332
2893964,10,2.893964
2894584,11,2.894584
2895212,15,2.895212
2895836,24,2.895836
2896460,41,2.89646
2897088,41,2.897088
2897708,34,2.897708
2898336,29,2.898336
2898964,16,2.898964
2899584,19,2.899584
2900212,25,2.900212
2900836,20,2.900836
2901464,13,2.901464
2902096,14,2.902096
2902712,16,2.902712
2903344,13,2.903344
2903968,11,2.903968
2904592,16,2.904592
2905220,14,2.90522
2905840,13,2.90584
2906468,19,2.906468
2907092,24,2.907092
2907716,22,2.907716
2908348,18,2.908348
2908968,15,2.908968
2909596,11,2.909596
2910228,20,2.910228
2910848,29,2.910848
2911476,29,2.911476
2912100,29,2.9121
2912732,33,2.912732
2913360,42,2.91336
2913976,42,2.913976
2914608,33,2.914608
2915232,27,2.915232
2915856,25,2.915856
2916484,22,2.916484
2917104,17,2.917104
2917736,13,2.917736
2918360,32,2.91836
2918984,34,2.918984
2919612,18,2.919612
2920232,23,2.920232
2920860,39,2.92086
2921492,30,2.921492
2922112,13,2.922112
2922740,11,2.92274
2923364,14,2.923364
2923996,16,2.923996
2924624,26,2.924624
2925248,27,2.925248
2925876,14,2.925876
2926500,33,2.9265
2927124,31,2.927124
2927756,21,2.927756
2928376,23,2.928376
2929004,26,2.929004
2929628,26,2.929628
2930252,31,2.930252
2930880,36,2.93088
2931504,33,2.931504
2932132,30,2.932132
2932764,38,2.932764
2933384,38,2.933384
2934016,28,2.934016
2934636,10,2.934636
2935268,28,2.935268
2935900,29,2.9359
2936520,38,2.93652
2937148,48,2.937148
2937776,43,2.937776
2938400,32,2.9384
2939028,16,2.939028
2939648,13,2.939648
2940276,15,2.940276
2940904,19,2.940904
2941528,29,2.941528
2942156,22,2.942156
2942776,13,2.942776
2943408,13,2.943408
2944036,18,2.944036
2944656,18,2.944656
2945284,18,2.945284
2945908,27,2.945908
2946536,34,2.946536
2947168,36,2.947168
2947788,38,2.947788
2948416,34,2.948416
2949040,19,2.94904
2949668,15,2.949668
2950296,21,2.950296
2950912,14,2.950912
2951544,10,2.951544
2952168,14,2.952168
2952788,25,2.952788
2953420,22,2.95342
2954040,21,2.95404
2954668,20,2.954668
2955300,24,2.9553
2955920,32,2.95592
2956548,34,2.956548
2957176,34,2.957176
2957804,22,2.957804
2958432,14,2.958432
2959056,15,2.959056
2959684,20,2.959684
2960308,25,2.960308
2960932,19,2.960932
2961564,16,2.961564
2962184,16,2.962184
2962812,30,2.962812
2963436,37,2.963436
2964060,37,2.96406
2964692,36,2.964692
2965312,37,2.965312
2965944,36,2.965944
2966572,25,2.966572
2967192,25,2.967192
2967820,13,2.96782
2968448,10,2.968448
2969076,26,2.969076
2969708,46,2.969708
2970328,47,2.970328
2970956,51,2.970956
2971580,49,2.97158
2972204,39,2.972204
2972832,14,2.972832
2973448,15,2.973448
2974076,16,2.974076
2974700,23,2.9747
2975324,17,2.975324
2975956,16,2.975956
2976580,21,2.97658
2977212,18,2.977212
2977840,11,2.97784
2978456,11,2.978456
2979088,21,2.979088
2979712,37,2.979712
2980340,57,2.98034
2980972,62,2.980972
2981592,32,2.981592
2982220,15,2.98222
2982848,16,2.982848
2983468,17,2.983468
2984100,18,2.9841
2984720,10,2.98472
2985348,14,2.985348
2985972,26,2.985972
2986596,30,2.986596
2987228,24,2.987228
2987852,27,2.987852
2988480,30,2.98848
2989112,31,2.989112
2989728,18,2.989728
2990360,17,2.99036
2990984,16,2.990984
2991612,15,2.991612
2992244,16,2.992244
2992864,14,2.992864
2993492,11,2.993492
2994116,17,2.994116
2994740,26,2.99474
2995372,32,2.995372
2995992,32,2.995992
2996620,25,2.99662
2997244,40,2.997244
2997872,43,2.997872
2998500,39,2.9985
2999124,41,2.999124
2999756,31,2.999756
3000388,16,3.000388
3001008,11,3.001008
3001636,12,3.001636
3002260,17,3.00226
3002888,22,3.002888
3003516,19,3.003516
3004136,12,3.004136
3004768,12,3.004768
3005392,11,3.005392
3006016,11,3.006016
3006648,14,3.006648
3007264,15,3.007264
3007896,18,3.007896
3008528,23,3.008528
3009144,17,3.009144
3009772,11,3.009772
3010400,11,3.0104
3011028,11,3.011028
3011660,24,3.01166
3012280,23,3.01228
3012908,18,3.012908
3013532,22,3.013532
3014160,29,3.01416
3014788,34,3.014788
3015408,31,3.015408
3016040,30,3.01604
3016664,21,3.016664
3017288,15,3.017288
3017916,10,3.017916
3018536,17,3.018536
3019168,29,3.019168
3019796,41,3.019796
3020416,44,3.020416
3021048,34,3.021048
3021672,17,3.021672
3022300,10,3.0223
3022932,10,3.022932
3023552,19,3.023552
3024184,18,3.024184
3024808,17,3.024808
3025428,15,3.025428
3026060,19,3.02606
3026680,28,3.02668
3027312,33,3.027312
3027936,24,3.027936
3028560,24,3.02856
3029188,36,3.029188
3029808,49,3.029808
3030440,43,3.03044
3031068,28,3.031068
3031688,20,3.031688
3032316,23,3.032316
3032944,25,3.032944
3033572,24,3.033572
3034204,16,3.034204
3034824,11,3.034824
3035456,23,3.035456
3036080,39,3.03608
3036704,30,3.036704
3037336,21,3.037336
3037952,27,3.037952
3038584,23,3.038584
3039208,16,3.039208
3039832,15,3.039832
3040464,11,3.040464
3041080,13,3.04108
3041712,13,3.041712
3042340,15,3.04234
3042960,11,3.04296
3043588,11,3.043588
3044212,19,3.044212
3044844,20,3.044844
3045472,24,3.045472
3046096,22,3.046096
3046728,25,3.046728
3047348,30,3.047348
3047976,37,3.047976
3048604,29,3.048604
3049224,22,3.049224
3049852,19,3.049852
3050480,16,3.05048
3051104,13,3.051104
3051732,10,3.051732
3052360,17,3.05236
3052988,33,3.052988
3053620,31,3.05362
3054240,31,3.05424
3054868,26,3.054868
3055496,19,3.055496
3056124,17,3.056124
3056756,12,3.056756
3057376,14,3.057376
3058008,14,3.058008
3058632,15,3.058632
3059256,12,3.059256
3059884,13,3.059884
3060504,17,3.060504
3061132,13,3.061132
3061764,11,3.061764
3062384,19,3.062384
3063016,23,3.063016
3063640,46,3.06364
3064272,59,3.064272
3064904,58,3.064904
3065520,45,3.06552
3066152,33,3.066152
3066776,29,3.066776
3067404,22,3.067404
3068032,13,3.068032
3068656,26,3.068656
3069288,27,3.069288
3069912,27,3.069912
3070536,28,3.070536
3071168,16,3.071168
3071792,14,3.071792
3072428,21,3.072428
3073056,18,3.073056
3073672,15,3.073672
3074300,14,3.0743
3074924,15,3.074924
3075552,19,3.075552
3076184,12,3.076184
3076800,21,3.0768
3077428,40,3.077428
3078052,37,3.078052
3078676,32,3.078676
3079308,33,3.079308
3079928,34,3.079928
3080556,28,3.080556
3081180,33,3.08118
3081804,29,3.081804
3082436,18,3.082436
3083056,15,3.083056
3083684,15,3.083684
3084316,15,3.084316
3084936,17,3.084936
3085564,11,3.085564
3086188,13,3.086188
3086820,14,3.08682
3087448,17,3.087448
3088064,18,3.088064
3088696,19,3.088696
3089316,20,3.089316
3089940,25,3.08994
3090572,31,3.090572
3091192,24,3.091192
3091824,18,3.091824
3092448,17,3.092448
3093072,11,3.093072
3093700,10,3.0937
3094320,27,3.09432
3094948,40,3.094948
3095580,39,3.09558
3096200,43,3.0962
3096828,56,3.096828
3097452,50,3.097452
3098084,40,3.098084
3098716,32,3.098716
3099336,31,3.099336
3099964,23,3.099964
3100592,19,3.100592
3101216,12,3.101216
3101844,14,3.101844
3102464,29,3.102464
3103096,27,3.103096
3103720,23,3.10372
3104344,23,3.104344
3104972,20,3.104972
3105592,22,3.105592
3106224,25,3.106224
3106852,32,3.106852
3107472,31,3.107472
3108104,24,3.108104
3108728,17,3.108728
3109356,12,3.109356
3109988,21,3.109988
3110608,20,3.110608
3111236,14,3.111236
3111864,11,3.111864
3112488,15,3.112488
3113120,10,3.11312
3113736,19,3.113736
3114364,15,3.114364
3114988,39,3.114988
3115612,69,3.115612
3116244,80,3.116244
3116868,60,3.116868
3117496,29,3.117496
3118128,10,3.118128
3118748,22,3.118748
3119376,33,3.119376
3120000,26,3.12
3120628,10,3.120628
3121260,10,3.12126
3121880,12,3.12188
3122508,13,3.122508
3123136,14,3.123136
3123760,20,3.12376
3124388,27,3.124388
3125008,33,3.125008
3125636,24,3.125636
3126260,11,3.12626
3126884,18,3.126884
3127516,20,3.127516
3128140,21,3.12814
3128772,19,3.128772
3129400,23,3.1294
3130020,34,3.13002
3130648,41,3.130648
3131272,40,3.131272
3131904,28,3.131904
3132532,17,3.132532
3133152,15,3.133152
3133784,15,3.133784
3134408,13,3.134408
3135032,16,3.135032
3135660,21,3.13566
3136280,29,3.13628
3136908,26,3.136908
3137532,20,3.137532
3138160,17,3.13816
3138788,13,3.138788
3139412,14,3.139412
3140044,15,3.140044
3140672,17,3.140672
3141296,21,3.141296
3141924,17,3.141924
3142552,12,3.142552
3143176,19,3.143176
3143804,18,3.143804
3144424,19,3.144424
3145052,21,3.145052
3145676,23,3.145676
3146304,22,3.146304
3146932,28,3.146932
3147552,43,3.147552
3148184,44,3.148184
3148812,34,3.148812
3149432,27,3.149432
3150060,17,3.15006
3150688,15,3.150688
3151320,15,3.15132
3151948,10,3.151948
3152568,16,3.152568
3153200,20,3.1532
3153824,22,3.153824
3154448,34,3.154448
3155076,36,3.155076
3155696,33,3.155696
3156328,28,3.156328
3156952,31,3.156952
3157576,24,3.157576
3158208,17,3.158208
3158824,20,3.158824
3159456,11,3.159456
